"id","naslov","labela","podtip","napomena"
"sportklub_2491458045","(VIDEO) Velika borba, lepi golovi i remi Velsa i Gane","0","",""
"sportklub_46ead6871a","EX-YU: Rudar ispao, Sloga slavila u 89, devet golova u Splitu","0","",""
"sportklub_2e0105c6e4","Zverev ima priliku da izbriše svoje ime sa neprijatne liste","1","",""
"sportklub_94c632b7b3","Nenad Piksi Kovačević u Spartaku","0","",""
"sportklub_3daf805d18","Čak 20.000 ljudi zviždalo Hrvatu, a onda je Ilić uzeo mikrofon","1","",""
"sportklub_0388eeeec2","Muta Nikolić za SK: Ispadanje Partizana i Zvezde nije iznenađenje","0","",""
"sportklub_04ffc84dc1","Vezenkov za SK: Slavlje uz srpske pesme! Sutra pravimo plejlistu","1","",""
"sportklub_602fcaab96","“Novak je morao ranije da završi”","1","",""
"sportklub_8699c195ff","Mitrović pred Zvezdu: Slavili smo u Ljubljani…","1","",""
"sportklub_0658bc98cb","Šnajder posle trijumfa nad Sabalenkom: Veoma posebna pobeda","0","",""
"sportklub_1c510544c0","Fudbaler Novog Zelanda stekao veliku slavu na društvenim mrežama","0","",""
"sportklub_d7e63f3f69","Furnije MVP, sjajan i Milutinov: Olimpijakos na pobedu od titule","0","",""
"sportklub_86113ac5cd","Saopštenje klubova: Direktore, objavite ko je ispao ili istupamo!","1","",""
"sportklub_1005dd182c","(VIDEO) Ko je ovo očekivao? Šesti minut, prodor Haverca i…","1","",""
"sportklub_0ba8ac3bc1","Srbin iz Makabija opleo po Baharu: Nedostatak poštovanja","1","",""
"sportklub_923c0e3779","Grbić: Presudilo neiskustvo, priželjkujem Srbiju u završnici EP","0","",""
"sportklub_fdc51d80e9","Nova meta Barse: Bio najbolji defanzivac, pa se stopio u sivilo","1","",""
"sportklub_e9cb452b70","Rade piše: Sezona je pukla, živela šarena laža!","1","",""
"sportklub_ad94394daf","Propala Skupština KLS: Grujin ponovo nije imao većinu","0","",""
"sportklub_5be4ccaa2d","Oproštaj od Edina: Njega više nema, al’ imamo još važnih utakmica","0","",""
"sportklub_cb624ca583","Ludilo u Njujorku: Dve karte za NBA finale 1.095.616 dolara","0","",""
"sportklub_3817924dee","Crnogorski pisac istorije – MVP Nebojša Simić!","0","",""
"sportklub_d621fca092","Volfsburg smenio trenera, ali ga je ostavio u klubu","0","",""
"sportklub_4b2486f3e1","Šutira kao Stef Kari: Hrvat izjednačio svetski rekord!","1","",""
"sportklub_5667b0b75e","Kakvo društvo: Emeri uz Anćelotija, Murinja i Trapatonija","0","",""
"sportklub_7da934392a","Biće pakleno: Ovo su mogući rivali Vojvodine u kvalifikacijama","0","",""
"sportklub_4491dfa6b6","Šampioni Evrope – zauvek!","1","",""
"sportklub_76a67f0836","Pep odlazi! Da postoji večno… Hvala što ste verovali, voleli me","0","",""
"sportklub_f801d5dbd7","Panter o „onom“ porazu od Reala: Još se pitam šta se desilo…","0","",""
"sportklub_784ccbd724","(VIDEO) Alkaras dodao gas – ruka konačno bez zaštite","0","",""
"sportklub_4ef37e0be3","Hrvat nema dilemu: Jokić je MVP! Šutira, dodaje, igra odbranu","1","",""
"sportklub_c52526f4e6","Saša Ilić trener Partizana!","0","",""
"sportklub_ccf2178aa4","Robertson ostaje u Premijer ligi, sve dogovoreno sa Totenhemom","0","",""
"sportklub_d727645acd","Spektakl u četvrtfinalu Svetskog prvenstva","1","",""
"sportklub_91d8e89407","VSS i Vujasinović: Krčka se…","1","",""
"sportklub_a646643f7b","„Smišljen i odlučan plan“ Sautemptona: Ekert odobrio špijuniranje","1","",""
"sportklub_56e9f98510","Biseri Crne Gore žele da zablistaju i u Estoniji","0","",""
"sportklub_1399820de8","Cvetković overio titulu: Vardar novi šampion S. Makedonije","0","",""
"sportklub_df2a555036","„Poslednji alarm za Zvezdu i Partizan, nešto mora da se menja“","1","",""
"sportklub_679cacb2da","Idemo! Savršen start Rolan Garosa za Srbiju","0","",""
"sportklub_0e8cf85c4f","Ispali Đirona i Majorka, Levandovski se golom oprostio od Barse","0","",""
"sportklub_e3304d3c31","FIFA konačno menja pravilo koje je nerviralo igrače i navijače","1","",""
"sportklub_647a140cd4","Zverev je u finalu Rolan Garosa!","0","",""
"sportklub_70eaaca94e","Novak otkrio dva glavna razloga za igranje na Rolan Garosu","1","",""
"sportklub_4025e4b260","Prvi „Đavo“ još od Vidića: Fernandeš igrač sezone u PL!","0","",""
"sportklub_0a91862856","Uzalud dva gola Vlahovića: Juventus i Milan ostali bez LŠ","0","",""
"sportklub_b2c2689e07","Nova bolna Mijatovićeva ,,prečka“","1","",""
"sportklub_dd419c4dc7","Preminuo Edin Avdić","0","",""
"sportklub_c9c92a2a93","Jogi se oštri za Portugaliju i Rumuniju","1","",""
"sportklub_b3210b68a6","Vasilije se oprostio od Jadrana, kapitalno pojačanje u Podgorici","0","",""
"sportklub_a30a9d3f6b","Debakl: Srbija nije prošla u prvom krugu kvalifikacija za EP!","1","",""
"sportklub_6e0117b844","Tomović nadomak čudesnog preokreta, Zenit poveo za treće mesto","0","",""
"sportklub_9ab8a2523d","Aris ozvaničio Spanulisa, evo detalja","0","",""
"sportklub_1683fc2999","Pavlović ne putuje u Meksiko","0","",""
"sportklub_ae75d37bf0","Laknulo čitavoj Argentini: Mesi je spreman za Svetsko prvenstvo","0","",""
"sportklub_7ee8dbe850","Kurasao u starom autobusu bez prozora i vrata stigao na Mundijal!","0","",""
"sportklub_4b65a1a54a","(VIDEO) Trojka Albiona, Gordon se ozbiljno nameće","0","",""
"sportklub_e8548a3a9c","(VIDEO) Alkaras počeo da trenira – levom rukom","0","",""
"sportklub_eb7496d408","Srbi blistaju: Serija Andrića, Apića, Aranitovića i Breogana","0","",""
"sportklub_08e751bd57","Poznati napadač se povredio na zagrevanju, otpao za Mundijal","1","",""
"sportklub_6aded06180","Bitka za Evropu: Biće pakleno u poslednjem kolu Premijer lige","0","",""
"sportklub_633c67cadd","Montero odbio Valensiju! Već je izabrao gde nastavlja karijeru","0","",""
"sportklub_b4cc8c90eb","Fransisko: Glavni cilj je NBA, karte su u mojim rukama","0","",""
"sportklub_553e395c9c","Beker: Zverev ne može više da govori samo o onome što mu prija","1","",""
"sportklub_4aa619bece","Jedini logičan potez Sparsa za Vembija","1","",""
"sportklub_0093af85ed","O’Nilovo „da“ poništilo pregovore Setika sa Robijem Kinom","1","",""
"sportklub_359463a82b","Sutjeska osvojila titulu, slavlje i u Ulcinju!","0","",""
"sportklub_9af0739de0","Ni četiri miliona nisu dovoljna: Asvel dovodi Partizanovu želju","0","",""
"sportklub_3852ec57e1","Sabalenka poslala Osaku kući","0","",""
"sportklub_df6c45e175","Đereu vajld kard u Ženevi, Kecmanoviću opasan rival u Hamburgu","0","",""
"sportklub_918cd64f46","Juniorke Srema prvakinje Srbije – Marija Babalj MVP","0","",""
"sportklub_5d9eedf0d8","Rasim Ljajić za SK: Ovo je ozbiljan neuspeh!","1","",""
"sportklub_cab455ab9f","Zvezda ga dovela za 900.000 evra, odlazi bez obeštećenja","1","",""
"sportklub_c5b697baba","Terzić potvrdio: Zvezda otkupljuje Erakovića","0","",""
"sportklub_cde13a616b","Zvezda završila prvo pojačanje, obeštećenje 1.000.000 €","1","",""
"sportklub_c974fc5a08","Pariz gori: Huligani pale i lome, policija, vodeni topovi…","1","",""
"sportklub_cdef5a24dc","Dobrić o izlasku iz igre: I ja sam bio začuđen kao i navijači","0","",""
"sportklub_6088975839","Gledajte samo šta radi Kendrik Nan u ova tri napada (VIDEO)","1","",""
"sportklub_edef9f4267","Istorijsko finale bez večitih: Šta će odlučiti prvaka Srbije?","1","",""
"sportklub_74d540d56f","Štoper Liverpula u Realu iz Madrida","1","",""
"sportklub_8be3b17b84","Todorić za SK: Nikada nije bilo ovako, plašim se za košarku","1","",""
"sportklub_d22f0f0a28","Karantin zbog ebole, pa na megdan Portugalu: Da pokažemo svetu…","1","",""
"sportklub_a24bf12b07","Obradović gledao… Alba krade Kariju poslednji pehar u karijeri","0","",""
"sportklub_032741c1de","Muzeti upozorava: Ljudi se klade usred mečeva i ometaju ih","0","",""
"sportklub_c0a88efd49","Teška odluka: Dončić propušta reprezentativno leto","0","",""
"sportklub_6fb617e8a1","Najveći o najvećem: Miljković poslao dirljivu poruku Đokoviću","1","",""
"sportklub_bf1c14e738","Nemac šutnuo reket u publiku! Novak je bio kažnjen, a on…","1","",""
"sportklub_cfbf560cb1","Kolumbijac se zaljubio u Meksikanku i postao heroj SP","1","",""
"sportklub_9a263f17ba","Partizan o „Slučaju Milton“: Zvezda može, a mi ne…","1","",""
"sportklub_21f8119673","Izbori u Zvezdi: Za ili protiv Mijailovića","0","",""
"sportklub_67ab91b68e","Ima preko 60 miliona pratilaca, ali je K. Ronaldo rasplakao","1","",""
"sportklub_61c74729ad","Anćelotiju ne valja, Barselona ga dovodi za 80.000.000 evra","1","",""
"sportklub_508b9740f3","Crna Gora šokirala Vels, biti ili ne biti protiv Albanije","0","",""
"sportklub_33498ee8f6","Partizan puca visoko: Na meti poznati špic od 22.500.000 evra!","1","",""
"sportklub_6b8b016566","Težak je to ‘leba: Nikolinog saigrača udarili u lice 53 puta!","1","",""
"sportklub_b0f774bfc7","Šampion Evrope razmatra kupovinu Zvezdinog bisera","1","",""
"sportklub_b819658908","SK: Meksikanci Srbiji dolazak platili 400.000 dolara!","0","",""
"sportklub_741ca8262c","Janakopulos napao Barcokasa: Ja sam zlikovac? Pogledajte njega!","1","",""
"sportklub_1e070bd4d1","(VIDEO): F1 zna nešto što mi ne znamo – Markes je bivši?!","1","",""
"sportklub_75277c0f9c","Opstanak, pa rastanak: Rastali se Mijailović i Lučanci","0","",""
"sportklub_94ffa4facd","Partizan kažnjen: Zatvoren ceo sektor! Loša vest i za Dubai","1","",""
"sportklub_6dbc15794e","Conga: I ovakav Novak je jedan od najboljih na svetu","0","",""
"sportklub_892648d20b","Pokrenuta istraga protiv FIFA zbog karata za mečeve Mundijala","0","",""
"sportklub_c6a18e6511","Siti pregovara oko Mareske, moraće da plati obeštećenje Čelsiju","0","",""
"sportklub_b7a60d7c57","Prazne tribine, prazni i rafovi: Nestašica sličica za Mundijal","0","",""
"sportklub_990b5075a9","Najbolji na svetu spreman za Vimbldon, nema pripremnih mečeva","1","",""
"sportklub_37acbe5cf8","U Zvezdi zatečeni zahtevom Partizana: Nećemo to dozvoliti!","1","",""
"sportklub_2086be9741","Da li je on čovek za Milan? Iraola ima ponudu na stolu","1","",""
"sportklub_9e930cd59e","Đirona pobegla od zone ispadanja, razlika sada dva boda","0","",""
"sportklub_6b9a9617b1","Sudbina Monaka visi o koncu ako ostanu bez 30.000.000 evra","1","",""
"sportklub_a8b9b3d69c","Paunović posle debakla: Bolan rezultat, moramo da savijemo vrat","0","",""
"sportklub_95d6e6c3bb","Panama sanja prvu pobedu: Ovo je spisak Los Canalerosa","0","",""
"sportklub_bbe8f30ff5","Željko Obradović u Veneciji, i to u dobro poznatom društvu","1","",""
"sportklub_3334b5cb94","Odbijena žalba Sautemptona posle izbacivanja iz plej-ofa","0","",""
"sportklub_5f10957aa1","Ovako je rešeno pitanje šampiona: Aleksa kao led, Karlik u obruč","1","",""
"sportklub_299811bf81","Vembanjama: Moram da pozovem Grega Popoviča","1","",""
"sportklub_4106a49b80","Partizan dobija konkurenciju u trci za potpis napadača","1","",""
"sportklub_79998e7b8f","Gonsales slomio Vijetija u finišu za trijumf na “Katalunji”","0","",""
"sportklub_e6c3cf1704","(VIDEO) Vasa inspirisan za igru, ali Iranci prekinuli „zabavu“","1","",""
"sportklub_d1a97d4248","Jokić izabran u idealnu petorku NBA lige, Srbin obara rekorde","0","",""
"sportklub_552b9a7ca6","Novak: Duh vuka uvek prisutan, makar na jednoj nozi bio…","1","",""
"sportklub_b719658050","Povratak Gajasa Zahida","0","",""
"sportklub_9a1e7a5727","CEV sprema veliku promenu","1","",""
"sportklub_747e66dae5","Osasuna jedva sačuvala „živu glavu“, ali trener nije!","1","",""
"sportklub_df671f48f2","Rikelme tandemom iz Sitija ruši Florentina","0","",""
"sportklub_b8104bcb15","Predstavili se i domaćini: Ovo je spisak Amerikanaca","0","",""
"sportklub_f5782d9d25","Uniks osetio Radonjizam! Moćni Zenit korak bliže finalu","0","",""
"sportklub_2c9205919e","Igre dopinga: Jedan svetski rekord je „oboren“","1","",""
"sportklub_6b3b363425","SIM: Poznati učesnici državnog finala u rukometu","0","",""
"sportklub_89e2d326ff","Alaves pobedio Barsu i pobegao iz opasne zone, Hetafe siguran","0","",""
"sportklub_e064bef3e7","Kevin Kigen otkrio da ima rak četvrtog stadijuma","0","",""
"sportklub_7b4ebf1d35","Nole, da li ćemo te videti sledeće godine u Parizu? „Ne znam…“","1","",""
"sportklub_bea474909b","Razlog zbog kojeg su navijači Zvezde negodovali tokom derbija","1","",""
"sportklub_372ee592b3","Srbija ima protivnika u polufinalu! Poznato kada igraju za finale","1","",""
"sportklub_ba04b736cf","Dončićev projekat želi u Evrokup, a šta je sa NBA Evropa?","1","",""
"sportklub_d9beb41f27","VIDEO: Zastava Palestine vijori se na busu fudbalera Barselone","0","",""
"sportklub_db24bee691","Haos na proslavi: Jedan izboden, 16 uhapšenih, napad na hitnu","0","",""
"sportklub_37d4dc2643","Ništa od penzije: Nojer u Bajernu još godinu dana","0","",""
"sportklub_d27b9223d3","(VIDEO) Blickrig Vegasa u Denveru za 2:0","0","",""
"sportklub_ccc02aae6b","SK: Novak Đoković ima novog trenera!","0","",""
"sportklub_b838ca51e4","CSKA dobio i treći meč u finalu, još pobeda do titule","0","",""
"sportklub_31d58289e9","Enrike: Ja legenda? Mene to ne zanima!","0","",""
"sportklub_e0f082752e","Anđušićev Aris ostao u sezoni, PAO se proveo na Mikonosu","0","",""
"sportklub_cae1b31d11","Poraz u kvalifikacijama posle 23 godine: Španija ponizila Lavice","0","",""
"sportklub_2ae5029b9b","Nema više prepreka za Zvezdu: Navaro napustio Malagu","0","",""
"sportklub_a64fa2fec6","Arnautović prelomio: To je to, završena priča, nema povratka","0","",""
"sportklub_916d2cf5f6","Spisak igrača SP 2026: Ime, broj na dresu, datum rođenja, klub…","0","",""
"sportklub_0bc0a6087e","(VIDEO) Ataman ima veliki problem: PAO se umalo obrukao u OAKA","1","",""
"sportklub_4a8d39fd7f","(VIDEO) Uh, ovo je bolelo: Zakucao se u sudijsku stolicu na RG","1","",""
"sportklub_aac50d5800","Pred penziju: Pešić u borbi za titulu protiv bivšeg kluba","0","",""
"sportklub_4c61dbbe38","Nik Kalates prihvatio ponudu: Dve godine i 1.800.000 evra","0","",""
"sportklub_471e066987","UEFA kaznila Fener: Prijavili da Akturkoglua plaćaju 35€ mesečno","0","",""
"sportklub_3c601a32df","Somalski sudija dočekan kao heroj, častila ga i UEFA","0","",""
"sportklub_57a37893b5","Feđa Dudić krenuo na posao: Miletić prvo pojačanje Radničkog 1923","0","",""
"sportklub_3a63e236d6","(VIDEO) Nervozni Nan i “tata” Milutinov – Olimpijakos je šampion!","0","",""
"sportklub_71a018d8dd","Petrovac dokusurio Budućnost, slavlje u Kotoru…","0","",""
"sportklub_341e1adc68","Real isplatio Benfiku: Žoze Murinjo se stvarno vratio","0","",""
"sportklub_15b04ef5bc","Opet: PSŽ je prvak Francuske!","0","",""
"sportklub_bbb8b3791d","Zvezda sprema milione za krilo Hapoela","1","",""
"sportklub_21eadec974","Dembele o Mbapeu: Je l’ vezao pertle, spustio štucne… Preteruju","0","",""
"sportklub_fca1f46036","Dejan Marković: Ni Peđini, ni Dankovi, mi smo – Partizanovi","0","",""
"sportklub_0bc84c0082","Saznajemo: Spreman novi ugovor! Nikolić vodi AEK do 2029.","0","",""
"sportklub_b92e2e3d09","Nejmar proupušta prijateljske mečeve, možda i početak Mundijala","1","",""
"sportklub_3581a3366b","Žakelj: Verujemo u finale; Sekulić: Naš cilj je jasan","1","",""
"sportklub_ed4221a1ef","Jovana Arsić je osvojila zlato u Svetskom kupu!","0","",""
"sportklub_b6b517c724","Nove mušterije u trci za Paskvala! Nude mu bogatstvo da dođe","1","",""
"sportklub_7c1898e1b7","KLS pozvao novinare i postavio embargo na (neprijatna) pitanja","1","",""
"sportklub_5508212c74","Fonseka protiv Đokovića igrao kao Alkaras plus fantastičan servis","0","",""
"sportklub_9840edeadc","Kakva scena: Jan Rajt sa flašom šampanjca slavi sa navijačima","0","",""
"sportklub_c5b83b7455","Advokat se vratio na klupu Kurasaoa","1","",""
"sportklub_91038932ee","(VIDEO) Vezenkovu zabavno sa SK: Koliko sam dao, 14, a?","1","",""
"sportklub_4409526d4a","Arbeloa poslednji put vodi Real: Spreman sam za nove izazove","0","",""
"sportklub_5e0fd027e8","Sad i zvanično: Mladen Dodić preuzeo Bor 1919","0","",""
"sportklub_5e2cd28ce9","Radnički počistio Novi Beograd na putu ka tronu!","0","",""
"sportklub_aa521ea810","Bertoluči: Šta kriju Siner i njegovi lekari?","1","",""
"sportklub_1b730483ca","Svetski šampion se vraća kući, oblači dres velikana","1","",""
"sportklub_960d58195b","SK u svlačionici Olimpijakosa: Šta kažu Tajrik, Dorsi, Furnije…","1","",""
"sportklub_83b6276bf7","Splitski Hajduk doveo igrača iz šampiona Srbije","1","",""
"sportklub_0f43be3ca0","I dalje se ne zna gde će igrati Dubai i Budućnost","0","",""
"sportklub_65cac2fa47","Pala kvota da Novak osvaja RG, ali kladionice favorizuju Zvereva","0","",""
"sportklub_36e503b79d","Dosta praznih obećanja: Paskval napušta Barsu! Blizu je ABA lige","0","",""
"sportklub_0ea812e848","Poznati rivali za Partizan i Zvezdu na fajnal foru KLS","1","",""
"sportklub_4a2f613026","Rasel se vratio na čelo pred kvalifikacije, Botas izazvao prekid","0","",""
"sportklub_29d63e4b28","Hamad o ludačkim uslovima i Novaku: Prijaće mu Troicki","1","",""
"sportklub_70b6b857b1","Zvezda čuva golmana: Mateus pristao na novi ugovor","0","",""
"sportklub_c337a79557","Mesina sprema rez za 5. jun","0","",""
"sportklub_ebf6ac628b","UEFA doživotno suspendovala Vlačkovskog, poziv FIFA da uradi isto","0","",""
"sportklub_2b84e2bc94","Brejk Avalanša u Mineapolisu, prva meč lopta za dva dana","0","",""
"sportklub_9551452685","Spisak Urugvaja: 40-godišnji golman peti put na Mundijalu!","0","",""
"sportklub_b239384276","Narvaezu treća etapa na Điru, Eulalio čuva roze majicu","0","",""
"sportklub_d8b386aec6","Fener produžio ugovor sa EL i pozvao je na saradnju sa NBA Evropa","0","",""
"sportklub_be6dde4d58","(VIDEO) Jurtseven: Veoma je dobar osećaj vratiti se","0","",""
"sportklub_80a1d4d6f7","Siner: Nije realno osvojiti svih devet mastersa u istoj godini","0","",""
"sportklub_af64ab1ae6","(VIDEO) TSC predstavio Milijaša: Od strarta borba za Superligu","0","",""
"sportklub_819c0491c9","Gudurićev Armani na pobedu od titule","0","",""
"sportklub_05e1de573d","Terzić: Primači su nam se uplašili, trebaće puno vremena","1","",""
"sportklub_f3c4549cd3","Džejkobs pušten iz zatvora, možda prođe i bez optužnice","1","",""
"sportklub_2a8f0d2694","Blagojević: Drugačiji teren, veštačka trava, drugačiji ambijent","1","",""
"sportklub_44138dbfcd","Srećan kraj: Natho strelac na oproštaju, „petarda“ Partizana","0","",""
"sportklub_57609f7fd9","Kostiću ističe ugovor sa Juveom, ali ostaje u Seriji A","0","",""
"sportklub_aa3dea1b4e","Željkov igrač, Darkov pomoćnik: On eksplodira, a onda se grlimo","1","",""
"sportklub_634e76cb92","Kazemiro odgovorio na Karagerove kritike: Ne poštuješ me","0","",""
"sportklub_7180eaadfe","Novak: Ne znam šta sam mogao bolje, svaka mu čast","0","",""
"sportklub_2139059363","Stankovićeva Venecija se već pojačava: Stigao Hrvat iz Lacija","1","",""
"sportklub_6fc5bcef13","Tebas: Perez je čovek koji glumi žrtvu, neki mu veruju","0","",""
"sportklub_4408213dd9","Uzeli mu sve: Milionska krađa u kući Del Potra","0","",""
"sportklub_962b25b949","Partizan bez vrlo bitnog igrača kreće u finale ABA lige","1","",""
"sportklub_4dc55d9b45","Kapiten i sjajni defanzivac napuštaju Real iz Madrida","1","",""
"sportklub_0146f0c524","Pucnjava u blizini kampa tri fudbalske reprezentacije u Americi","0","",""
"sportklub_daf0c6ad59","Ludilo se nastavlja: Zabranjen ulazak fudbalskom sudiji u SAD","1","",""
"sportklub_dc37cce568","Tragedija: Bivši igrač Liona i Tuluza preminuo u 43. godini","0","",""
"sportklub_9fbbaab74c","Valensija sprema pakao: Evo šta čeka Panatinaikos u majstorici","1","",""
"sportklub_83717d0dd1","Ruskinja Mira Andrejeva je kraljica Pariza!","0","",""
"sportklub_e6c3988caf","Opasno preti: Siner do kraja sezone gađa još tri Novakova rekorda","0","",""
"sportklub_8d1c2196b7","Kanada napadala, BiH diplomirala odbranu – 1:1 u Torontu","0","",""
"sportklub_8165a4d67e","(VIDEO) Miloš Cvjetićanin doživeo težak nokaut u Roterdamu","0","",""
"sportklub_54759c42ca","Golčina bivšeg igrača Partizana! Betis u LŠ posle 21 godine","0","",""
"sportklub_f158b24ac5","Antoneli najbrži u Monaku, konkurenti „padali“ jedan po jedan!","0","",""
"sportklub_5725e2d44d","Pobeda Crne Gore u Plovdivu, šestorica iz Super lige","0","",""
"sportklub_b6c194ee38","Alžir gori! Alger slavi titulu!","0","",""
"sportklub_7bd4b311a8","Čuameni o tuči sa Valverdeom: Da se ne radi o Realu…","1","",""
"sportklub_dfef627972","Fric prvi još od Mustera, Šelton spasao dve meč lopte za finale","0","",""
"sportklub_ed4ca98490","Crvena zvezda odbranila šampionski tron","0","",""
"sportklub_d075d795a1","Ako, ako, ako… Murinjo demantuje da je siguran povratak u Real","0","",""
"sportklub_c07a887c96","Oprošten mu je Čempionšip: Espirito Santo nije dobio otkaz","0","",""
"sportklub_8f2f80152f","Žestok sukob pred finale u Loznici: Zaratili Zbiljić i Terzić","1","",""
"sportklub_e9020af40c","Balinovac „pao“ na Grafičaru","1","",""
"sportklub_c5fc683a4c","RG: Iva i Ijala, poslednji ples i dete s jednoručnim bekhendom","0","",""
"sportklub_7b779a124f","Pravo niotkuda: Vratio se Džon Braun","0","",""
"sportklub_40b9761234","U Hrvatskoj se odlučuje pozicijama za Evropu, a u BiH o opstanku","0","",""
"sportklub_5c68b05474","Saznajemo: FIFA zabranila Zvezdi registraciju pojačanja","0","",""
"sportklub_38652fab19","Nikolu Milutinova opkolili navijači, on govorio za Sport klub","0","",""
"sportklub_de1bc99156","Uhapšen Džejms Harden","0","",""
"sportklub_6ffea467d0","Ne stigneš da ubaciš 47 poena u koš života, a vreme je isteklo","1","",""
"sportklub_f0abd22cdf","Šampionski mentalitet: Đoković preokretom do drugog kola RG","0","",""
"sportklub_dfa5ecd046","Srbija pred žreb za SP: Sanjaju se Nemačka, Argentina, Italija…","0","",""
"sportklub_2882959e18","Atamana ne dotiče „dolazak“ Žoca u PAO – imao je spreman odgovor","0","",""
"sportklub_f9a5a6be0c","Klod Lemije (60) pronađen mrtav","0","",""
"sportklub_a6bb19022f","Nastavak Partizanove nadmoći ili se Zvezda vraća u život","1","",""
"sportklub_d447bb5895","Unosan ugovor: Nan će igrati za domaćina predstojećeg SP!","1","",""
"sportklub_dee58282ae","Pometnja zbog trenera iz BiH: Novinari u šatorima na aerodromu","0","",""
"sportklub_8cd843cfbc","Marožan je tek pripretio: Kecmanović je u 2. kolu Rolan Garosa","0","",""
"sportklub_3700ff3e5c","Mari o velikoj trojci: Ko je hteo da trenira sa svima, a ko ne","1","",""
"sportklub_4f56f637b2","(VIDEO) Milijaš: Kako se ponašamo, takva će nam biti i deca","1","",""
"sportklub_f96c067f6b","Slavoljub Muslin se izvinio studentima","0","",""
"sportklub_f53c9457e1","Biće pakao u 38. kolu LaLige: I dalje pola lige brine za opstanak","0","",""
"sportklub_c5a9e85c43","Popović: Nije važno koliko godina imate, već da li ste spremni","0","",""
"sportklub_1431452cc4","Gudurićev Armani blizu polufinala, Breša izjednačila","0","",""
"sportklub_7b1e563a49","Kerik ostaje na Old Trafordu, Junajted spremio novi ugovor","0","",""
"sportklub_eecb5eb11a","Nula Sent Etjena i Nice, odluka pred praznim tribinama u revanšu","0","",""
"sportklub_a4a9cf3993","Real ovog leta obara Nejmarov rekord: Želi zvezdu od 225 miliona","0","",""
"sportklub_2cacd6ec52","(VIDEO) Šta se ovo desilo?! Nasr imao titulu u rukama, a onda…","1","",""
"sportklub_dabd437414","Predsednik Fenerbahčea osuđen na zatvorsku kaznu","0","",""
"sportklub_a2e3a8fef7","Endo: Želimo da ispišemo novu istoriju japanskog fudbala","0","",""
"sportklub_51c8689259","Stojkanović izabrala za odlučujuće mečeve kvalifikacija","0","",""
"sportklub_a58d42f0f7","Skandalozno: Kristina Rakočević više neće nastupati za Crnu Goru!","0","",""
"sportklub_deace379dc","Siner izabrao pripremni turnir za Vimbldon – u Đokovićevom stilu","1","",""
"sportklub_b1da0829b4","Veliki šok za Virtus u plej-ofu Palakanestra","1","",""
"sportklub_b7d91086ab","Zvezda pojačana ide u Niš po poslednji trofej u sezoni","0","",""
"sportklub_5fbcdb3b12","Snimatelj iznervirao Đokovića: Molim te, bliže mi se unesi u lice","1","",""
"sportklub_60c0b34489","(VIDEO) Raselu „bezobrazan“ duel protiv Antonelija u sprintu","0","",""
"sportklub_44b85d94c9","SKener Vojvodine: Rosićeve parade bez nagrade","1","",""
"sportklub_491775ba4f","Sportisti besni na Koventri koja „ne veruje u plaćanje sportista“","1","",""
"sportklub_204edc31d9","„Đoković je 2011. pobedio mnogo bolje igrače nego Siner sada“","1","",""
"sportklub_4302c0e75e","Vašington: Ostajem li u Partizanu? Ne!","0","",""
"sportklub_66953407c9","Iz Italije: Teodosićev saigrač blizu Zvezde","1","",""
"sportklub_38d9f48954","Ludilo poslednjeg kola na Pirinejima: Pola lige se bori za nešto","1","",""
"sportklub_68695b6cc9","Penjaroja: Nedopustivo za finale, meč traje 40, a ne 32 minuta!","0","",""
"sportklub_d3aad4f8db","Obradović: Kodi ne trenira, nadam se da će se bar neko oporaviti","0","",""
"sportklub_5495c179ee","Điro: Narvaes osvojio i osmu etapu, Vingegor smanjuje razliku","0","",""
"sportklub_8f1703a704","Mark Markes u „klubu 100“, trku obeležio veliki incident","0","",""
"sportklub_8326cbc7cf","Selektor Srbije za titulu u Turskoj","0","",""
"sportklub_b91f51e0cd","Mane predvodi Senegal na Mundijalu","0","",""
"sportklub_cd2807b9e8","Zvezda ispustila +21 u Ljubljani, igraće se majstorica","0","",""
"sportklub_e6c46b438f","Siner je preživeo! Ali još nije dobio Medvedeva","0","",""
"sportklub_85765a7c9b","Vučić: Kad zamolim Novaka, on obezbedi taj reket sa zadovoljstvom","0","",""
"sportklub_7df8095f0a","Posle Kigena, još jedna legenda Liverpula objavila da ima rak","1","",""
"sportklub_4600f9c46a","Dve karte za Nikse ili poveća kuća u Oklahimi – cena je ista","1","",""
"sportklub_7467adbd43","(VIDEO) Koko Gof se „kaznila“ – reketom u glavu","0","",""
"sportklub_b10e364e45","Većina „promašila“ brzi krug, vodeći u Moto3 startuje 15!","0","",""
"sportklub_cdfb08c5de","Prva liga Srbije: Sve rešeno, Furtula izbacio Tekstilac","0","",""
"sportklub_ddf8a50d43","Iran premestio bazu iz SAD u Meksiko zbog bezbednosnih razloga","0","",""
"sportklub_eb5dbb378f","Semenjo predvodi Ganu, otpala druga velika zvezda","0","",""
"sportklub_08aeb4a20f","Kako dodati Sport klub među omiljene izvore na Guglu","0","",""
"sportklub_90061cce24","(VIDEO) Pogledajte sve golove 38. kola Premijer lige","0","",""
"sportklub_8853c7e7e2","Đokić: Uvek sam želeo Zvezdu i Partizan od starta u KLS","0","",""
"sportklub_0b41c22660","Ružno: Navijači vređali kapitena, Zvezdinog „pika“","1","",""
